,PDF Name,County,co_fips,State,FIPS,T1,T2,pie_classes,TC,AG,TURF,IMP,WT,OT,OT4C,TOT,lu_pct_tc,lu_pct_ag,lu_pct_tg,lu_pct_imp,lu_pct_wt,lu_pct_ot,lu_pct_ot4c,FORE,TCIS,TCTG,TCOT,tc_pct_fore,tc_pct_tcis,tc_pct_tctg,tc_pct_tcot,pdev_tc,dev_tc,tc_gain,tc_pdev,tc_dev,tc_loss,tc_net,tc_net verbiage,GEOID,County Name,BaseCountyName,countycityCamel,ConditionalCounty,countycity,Carbon Sequestration (tons),Carbon Sequestration (tons Custom),Carbon Sequestration ($),,Carbon Sequestration ($Custom),AvoidedRunoff (gall),AvoidedRunoff (Gal Custom),Avoided Runoff ($),Avoided Runoff ($ Millions),Avoided Runoff (rounded$),Avoided Runoff ($Custom),Total Air (lbs),Total Air ($), Total Air (lbs custom) ,Total Air ($Custom),AB mil plus,AB sub mil,AB format if,Annual Benefits ($Custom),map_path,ContactAddress,URL,ContactText,LinkText,base_URL_spacescommas,Download_URL,Download_HTML
118,"Tree Cover Fact Sheet Manassas Park, VA 2014-2018.pdf",Manassas Park,mana_51685,VA,51685,2014,2018,4class,425,2,414,647,0,128,130,"1,615",26.3,0.1,25.6,40.1,0,7.9,8,95,20,261,48,22.4,4.8,61.5,11.2,4,1,5,4,3,7,-2,Net Loss,51685,Manassas Park,Manassas Park,City,,city,503,510,"$94,641 ",$0.1  million,$0.1  million,5076821, 5.1 million gallons ,"$45,366 ",$0.0 million,45400,"$45,400 ",11257.57657,42996.05628,"11,258","$42,996",$0.2 Million,"$183,000 ","$183,000 ","$183,000 ",folder/mana_51685_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Manassas Park, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Manassas%20Park%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Manassas%20Park%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
119,"Tree Cover Fact Sheet Mathews County, VA 2014-2018.pdf",Mathews,math_51115,VA,51115,2014,2018,6class,"34,263","4,741","3,667","1,781","4,982","4,403","14,126","53,838",63.6,8.8,6.8,3.3,9.3,8.2,26.3,"30,826",363,"2,019","1,055",90,1.1,5.9,3.1,11,6,18,83,22,105,-87,Net Loss,51115,Mathews County,Mathews,County,County,county,"40,626","41,000","$7,637,750 ",$7.6  million,$7.6  million,17855706, 17.9 million gallons ,"$159,559 ",$0.2 million,159600,"$159,600 ",3679479.76,906765.3021,3.7 Million,"$906,765",$8.7 Million,"$8,704,000 ",$8.7 Million,$8.7 Million,folder/math_51115_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Mathews County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Mathews%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Mathews%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
120,"Tree Cover Fact Sheet McKean County, PA 2013-2017.pdf",McKean,mcke_42083,PA,42083,2013,2017,6class,"529,690","30,931","7,500","6,453","4,060","48,005","82,995","626,639",84.5,4.9,1.2,1,0.6,7.7,13.2,"516,036",922,"4,534","8,198",97.4,0.2,0.9,1.5,25,9,34,320,244,563,-529,Net Loss,42083,McKean County,McKean,County,County,county,"523,030","524,000","$98,329,668 ",$98.3  million,$98.3  million,110968527, 111 million gallons ,"$991,615 ",$1.0 million,991700,"$991,700 ",26863673.03,3424313.395,26.9 Million,$3.4 Million,$102.7 Million,"$102,746,000 ",$102.7 Million,$102.7 Million,folder/mcke_42083_hexmap.PNG,c-jobrockm@pa.gov,https://www.dcnr.pa.gov/Communities/CommunityTreeManagement/Pages/default.aspx,Ned Brockmeyer,Pennsylvania Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet McKean County, PA 2013-2017.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20McKean%20County%2C%20PA%202013-2017.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20McKean%20County%2C%20PA%202013-2017.pdf>Download Fact Sheet</a>
121,"Tree Cover Fact Sheet Middlesex County, VA 2014-2018.pdf",Middlesex,midd_51119,VA,51119,2014,2018,6class,"52,442","16,916","3,355","2,862","1,400","5,884","24,200","82,859",63.3,20.4,4,3.5,1.7,7.1,29.2,"48,757",400,"2,199","1,086",93,0.8,4.2,2.1,11,5,16,191,25,216,-200,Net Loss,51119,Middlesex County,Middlesex,County,County,county,"62,182","63,000","$11,690,211 ",$11.7  million,$11.7  million,31017819, 31 million gallons ,"$277,175 ",$0.3 million,277200,"$277,200 ",4483821.866,573736.86,4.5 Million,"$573,737",$12.5 Million,"$12,541,000 ",$12.5 Million,$12.5 Million,folder/midd_51119_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Middlesex County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Middlesex%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Middlesex%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
122,"Tree Cover Fact Sheet Mifflin County, PA 2013-2017.pdf",Mifflin,miff_42087,PA,42087,2013,2017,6class,"176,983","63,923","8,529","7,322",164,"6,429","70,516","263,350",67.2,24.3,3.2,2.8,0.1,2.4,26.8,"167,611",999,"4,652","3,722",94.7,0.6,2.6,2.1,30,8,38,110,64,174,-136,Net Loss,42087,Mifflin County,Mifflin,County,County,county,"174,758","175,000","$32,854,441 ",$32.9  million,$32.9  million,122090995, 122.1 million gallons ,"$1,091,005 ",$1.1 million,1091100,$1.1 million,9607384.662,5655450.122,9.6 Million,$5.7 Million,$39.6 Million,"$39,601,000 ",$39.6 Million,$39.6 Million,folder/miff_42087_hexmap.PNG,c-jobrockm@pa.gov,https://www.dcnr.pa.gov/Communities/CommunityTreeManagement/Pages/default.aspx,Ned Brockmeyer,Pennsylvania Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Mifflin County, PA 2013-2017.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Mifflin%20County%2C%20PA%202013-2017.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Mifflin%20County%2C%20PA%202013-2017.pdf>Download Fact Sheet</a>
123,"Tree Cover Fact Sheet Mineral County, WV 2014-2018.pdf",Mineral,mine_54057,WV,54057,2014,2018,6class,"160,622","25,425","5,181","4,600",256,"13,542","39,222","209,626",76.6,12.1,2.5,2.2,0.1,6.5,18.7,"153,832",709,"3,311","2,771",95.8,0.4,2.1,1.7,40,18,58,123,63,186,-128,Net Loss,54057,Mineral County,Mineral,County,County,county,"156,652","157,000","$29,450,666 ",$29.5  million,$29.5  million,62445425, 62.4 million gallons ,"$558,012 ",$0.6 million,558100,"$558,100 ",8108108.893,886605.5801,8.1 Million,"$886,606",$30.9 Million,"$30,895,000 ",$30.9 Million,$30.9 Million,folder/mine_54057_hexmap.PNG,frodgers@cacaponinstitute.org,https://wvforestry.com/urban-forestry/,Frank Rodgers,West Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Mineral County, WV 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Mineral%20County%2C%20WV%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Mineral%20County%2C%20WV%202014-2018.pdf>Download Fact Sheet</a>
124,"Tree Cover Fact Sheet Monroe County, WV 2014-2018.pdf",Monroe,monr_54063,WV,54063,2014,2018,6class,"216,738","69,684","4,435","3,405",210,"8,027","77,921","302,498",71.6,23,1.5,1.1,0.1,2.7,25.8,"209,214",749,"2,271","4,504",96.5,0.3,1,2.1,7,5,12,274,125,398,-386,Net Loss,54063,Monroe County,Monroe,County,County,county,"211,381","212,000","$39,739,647 ",$39.7  million,$39.7  million,11346896, 11.3 million gallons ,"$101,396 ",$0.1 million,101400,"$101,400 ",10959474.25,363001.6644,11.0 Million,"$363,002",$40.2 Million,"$40,204,000 ",$40.2 Million,$40.2 Million,folder/monr_54063_hexmap.PNG,frodgers@cacaponinstitute.org,https://wvforestry.com/urban-forestry/,Frank Rodgers,West Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Monroe County, WV 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Monroe%20County%2C%20WV%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Monroe%20County%2C%20WV%202014-2018.pdf>Download Fact Sheet</a>
125,"Tree Cover Fact Sheet Montgomery County, MD 2013-2018.pdf",Montgomery,mont_24031,MD,24031,2013,2018,6class,"147,480","62,014","46,656","43,706","1,228","15,328","78,570","316,411",46.6,19.6,14.7,13.8,0.4,4.8,24.8,"88,965","6,465","42,326","9,723",60.3,4.4,28.7,6.6,130,67,197,4083,660,4743,"-4,546",Net Loss,24031,Montgomery County,Montgomery,County,County,county,"192,774","193,000","$36,241,539 ",$36.2  million,$36.2  million,832987647, 833 million gallons ,"$7,443,578 ",$7.4 million,7443600,$7.4 million,11252902.4,22038580.42,11.3 Million,$22.0 Million,$65.7 Million,"$65,724,000 ",$65.7 Million,$65.7 Million,folder/mont_24031_hexmap.PNG,,https://dnr.maryland.gov/forests/pages/urban-community.aspx,,Maryland Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Montgomery County, MD 2013-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Montgomery%20County%2C%20MD%202013-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Montgomery%20County%2C%20MD%202013-2018.pdf>Download Fact Sheet</a>
127,"Tree Cover Fact Sheet Montgomery County, VA 2014-2018.pdf",Montgomery,mont_51121,VA,51121,2014,2018,6class,"160,021","51,475","13,218","11,678",65,"11,098","62,639","247,555",64.6,20.8,5.3,4.7,0,4.5,25.3,"149,707",824,"5,747","3,743",93.6,0.5,3.6,2.3,27,15,41,402,88,490,-449,Net Loss,51121,Montgomery County,Montgomery,County,County,county,"189,740","190,000","$35,671,057 ",$35.7  million,$35.7  million,379091821, 379.1 million gallons ,"$3,387,565 ",$3.4 million,3387600,$3.4 million,8874834.911,2093106.564,8.9 Million,$2.1 Million,$41.2 Million,"$41,152,000 ",$41.2 Million,$41.2 Million,folder/mont_51121_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Montgomery County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Montgomery%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Montgomery%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
126,"Tree Cover Fact Sheet Montour County, PA 2013-2017.pdf",Montour,mont_42093,PA,42093,2013,2017,6class,"34,035","39,074","3,699","3,430",64,"3,356","42,494","83,657",40.7,46.7,4.4,4.1,0.1,4,50.8,"30,262",222,"1,624","1,927",88.9,0.7,4.8,5.7,12,1,13,71,28,99,-86,Net Loss,42093,Montour County,Montour,County,County,county,"33,607","34,000","$6,318,068 ",$6.3  million,$6.3  million,32596533, 32.6 million gallons ,"$291,283 ",$0.3 million,291300,"$291,300 ",1714067.32,548516.1542,1.7 Million,"$548,516",$7.2 Million,"$7,158,000 ",$7.2 Million,$7.2 Million,folder/mont_42093_hexmap.PNG,c-jobrockm@pa.gov,https://www.dcnr.pa.gov/Communities/CommunityTreeManagement/Pages/default.aspx,Ned Brockmeyer,Pennsylvania Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Montour County, PA 2013-2017.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Montour%20County%2C%20PA%202013-2017.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Montour%20County%2C%20PA%202013-2017.pdf>Download Fact Sheet</a>
128,"Tree Cover Fact Sheet Morgan County, WV 2014-2018.pdf",Morgan,morg_54065,WV,54065,2014,2018,6class,"118,159","14,313","4,092","3,474",239,"6,004","20,556","146,281",80.8,9.8,2.8,2.4,0.2,4.1,14.1,"113,223",579,"3,029","1,327",95.8,0.5,2.6,1.1,15,11,25,94,13,107,-82,Net Loss,54065,Morgan County,Morgan,County,County,county,"115,239","116,000","$21,664,960 ",$21.7  million,$21.7  million,39360383, 39.4 million gallons ,"$351,724 ",$0.4 million,351800,"$351,800 ",5898807.803,911687.1416,5.9 Million,"$911,687",$22.9 Million,"$22,928,000 ",$22.9 Million,$22.9 Million,folder/morg_54065_hexmap.PNG,frodgers@cacaponinstitute.org,https://wvforestry.com/urban-forestry/,Frank Rodgers,West Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Morgan County, WV 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Morgan%20County%2C%20WV%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Morgan%20County%2C%20WV%202014-2018.pdf>Download Fact Sheet</a>
129,"Tree Cover Fact Sheet Nelson County, VA 2014-2018.pdf",Nelson,nels_51125,VA,51125,2014,2018,6class,"244,675","32,773","4,097","3,925",129,"15,846","48,748","301,446",81.2,10.9,1.4,1.3,0,5.3,16.2,"236,873","1,429","3,733","2,639",96.8,0.6,1.5,1.1,5,10,15,424,163,586,-572,Net Loss,51125,Nelson County,Nelson,County,County,county,"290,116","291,000","$54,541,880 ",$54.5  million,$54.5  million,97873986, 97.9 million gallons ,"$874,602 ",$0.9 million,874700,"$874,700 ",15472516.18,717693.7816,15.5 Million,"$717,694",$56.1 Million,"$56,134,000 ",$56.1 Million,$56.1 Million,folder/nels_51125_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Nelson County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Nelson%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Nelson%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
130,"Tree Cover Fact Sheet New Castle County, DE 2013-2018.pdf",New Castle,newc_10003,DE,10003,2013,2018,6class,"98,484","59,916","31,440","40,414","19,964","19,289","99,169","269,508",36.5,22.2,11.7,15,7.4,7.2,36.8,"64,318","2,974","24,806","6,386",65.3,3,25.2,6.5,213,77,290,586,353,940,-650,Net Loss,10003,New Castle County,New Castle,County,County,county,"133,514","134,000","$25,100,591 ",$25.1  million,$25.1  million,754866253, 754.9 million gallons ,"$6,745,485 ",$6.7 million,6745500,$6.7 million,8530696.422,14190030.88,8.5 Million,$14.2 Million,$46.0 Million,"$46,036,000 ",$46.0 Million,$46.0 Million,folder/newc_10003_hexmap.PNG,,https://agriculture.delaware.gov/forest-service/urban-and-community/,,Delaware Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet New Castle County, DE 2013-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20New%20Castle%20County%2C%20DE%202013-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20New%20Castle%20County%2C%20DE%202013-2018.pdf>Download Fact Sheet</a>
131,"Tree Cover Fact Sheet New Kent County, VA 2014-2018.pdf",New Kent,newk_51127,VA,51127,2014,2018,6class,"94,089","13,288","3,974","3,856","5,626","11,008","29,922","131,841",71.4,10.1,3,2.9,4.3,8.3,22.7,"87,097","1,242","4,009","1,741",92.6,1.3,4.3,1.9,11,11,22,678,85,763,-741,Net Loss,51127,New Kent County,New Kent,County,County,county,"111,563","112,000","$20,973,887 ",$21.0  million,$21.0  million,53794803, 53.8 million gallons ,"$480,710 ",$0.5 million,480800,"$480,800 ",7771508.472,647024.9987,7.8 Million,"$647,025",$22.1 Million,"$22,102,000 ",$22.1 Million,$22.1 Million,folder/newk_51127_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet New Kent County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20New%20Kent%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20New%20Kent%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
132,"Tree Cover Fact Sheet Newport News, VA 2014-2018.pdf",Newport News,newp_51700,VA,51700,2014,2018,4class,"17,311",177,"6,765","14,431","1,722","1,991","3,889","42,396",40.8,0.4,16,34,4.1,4.7,9.2,"8,352","1,548","6,598",812,48.2,8.9,38.1,4.7,25,33,57,187,71,258,-201,Net Loss,51700,Newport News,Newport News,City,,city,"20,526","21,000","$3,858,841 ",$3.9  million,$3.9  million,302568602, 302.6 million gallons ,"$2,703,753 ",$2.7 million,2703800,$2.7 million,1524948.441,4399265.053,1.5 Million,$4.4 Million,$11.0 Million,"$10,962,000 ",$11.0 Million,$11.0 Million,folder/newp_51700_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Newport News, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Newport%20News%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Newport%20News%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
133,"Tree Cover Fact Sheet Norfolk, VA 2014-2018.pdf",Norfolk,norf_51710,VA,51710,2014,2018,4class,"9,205",0,"6,678","16,602",414,"1,153","1,568","34,053",27,0,19.6,48.8,1.2,3.4,4.6,"1,027","1,500","5,510","1,169",11.2,16.3,59.9,12.7,30,43,73,103,98,201,-128,Net Loss,51710,Norfolk,Norfolk,City,,city,"10,915","11,000","$2,051,969 ",$2.1  million,$2.1  million,266376209, 266.4 million gallons ,"$2,380,338 ",$2.4 million,2380400,$2.4 million,793277.3049,4522858.478,"793,277",$4.5 Million,$9.0 Million,"$8,955,000 ",$9.0 Million,$9.0 Million,folder/norf_51710_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Norfolk, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Norfolk%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Norfolk%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
135,"Tree Cover Fact Sheet Northampton County, VA 2014-2018.pdf",Northampton,nort_51131,VA,51131,2014,2018,6class,"39,723","44,712","2,504","3,081","26,692","2,974","74,379","119,688",33.2,37.4,2.1,2.6,22.3,2.5,62.2,"35,834",320,"1,521","2,048",90.2,0.8,3.8,5.2,12,8,20,104,10,114,-94,Net Loss,51131,Northampton County,Northampton,County,County,county,"47,100","48,000","$8,854,885 ",$8.9  million,$8.9  million,53661479, 53.7 million gallons ,"$479,519 ",$0.5 million,479600,"$479,600 ",4301587.224,632560.0885,4.3 Million,"$632,560",$10.0 Million,"$9,967,000 ",$10.0 Million,$10.0 Million,folder/nort_51131_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Northampton County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Northampton%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Northampton%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
134,"Tree Cover Fact Sheet Northumberland County, PA 2013-2017.pdf",Northumberland,nort_42097,PA,42097,2013,2017,6class,"150,085","101,771","14,529","11,950",336,"15,279","117,386","293,951",51.1,34.6,4.9,4.1,0.1,5.2,39.9,"136,338",942,"6,581","6,224",90.8,0.6,4.4,4.1,36,3,39,576,251,827,-789,Net Loss,42097,Northumberland County,Northumberland,County,County,county,"148,198","149,000","$27,861,232 ",$27.9  million,$27.9  million,177503138, 177.5 million gallons ,"$1,586,168 ",$1.6 million,1586200,$1.6 million,6958086.255,3250819.763,7.0 Million,$3.3 Million,$32.7 Million,"$32,698,000 ",$32.7 Million,$32.7 Million,folder/nort_42097_hexmap.PNG,c-jobrockm@pa.gov,https://www.dcnr.pa.gov/Communities/CommunityTreeManagement/Pages/default.aspx,Ned Brockmeyer,Pennsylvania Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Northumberland County, PA 2013-2017.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Northumberland%20County%2C%20PA%202013-2017.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Northumberland%20County%2C%20PA%202013-2017.pdf>Download Fact Sheet</a>
136,"Tree Cover Fact Sheet Northumberland County, VA 2014-2018.pdf",Northumberland,nort_51133,VA,51133,2014,2018,6class,"72,163","33,004","4,323","3,364","2,070","7,222","42,296","122,146",59.1,27,3.5,2.8,1.7,5.9,34.6,"67,470",586,"2,412","1,696",93.5,0.8,3.3,2.3,13,11,24,115,23,138,-114,Net Loss,51133,Northumberland County,Northumberland,County,County,county,"85,565","86,000","$16,086,307 ",$16.1  million,$16.1  million,33651424, 33.7 million gallons ,"$300,709 ",$0.3 million,300800,"$300,800 ",7095443.935,1018625.125,7.1 Million,$1.0 Million,$17.4 Million,"$17,406,000 ",$17.4 Million,$17.4 Million,folder/nort_51133_hexmap.PNG,community@dof.virginia.gov,https://dof.virginia.gov/urban-community-forestry/,Lara Johnson,Virginia Website,"https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree Cover Fact Sheet Northumberland County, VA 2014-2018.pdf",https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Northumberland%20County%2C%20VA%202014-2018.pdf,<a href=https://cicwebresources.blob.core.windows.net/tc-factsheets/Tree%20Cover%20Fact%20Sheet%20Northumberland%20County%2C%20VA%202014-2018.pdf>Download Fact Sheet</a>
